ST_CASE,MONTH,DAY,HOUR
480546,2,9,20
480547,2,15,20
480548,2,15,23
480549,2,26,19
480550,2,27,22
480551,2,18,22
480552,2,28,23
480554,2,26,7
480555,2,22,9
480556,2,18,10
480557,2,27,0
480558,2,13,22
480559,2,8,6
480560,2,17,19
480561,2,21,14
480562,3,1,1
480563,2,17,20
480564,2,20,0
480565,2,27,11
480566,2,23,18
480567,3,1,22
480568,3,1,20
480569,3,2,16
480570,2,25,19
480571,2,25,6
480572,2,18,19
480573,2,25,1
480574,2,9,21
480575,2,27,14
480576,3,1,21
480577,3,1,7
480578,2,20,20
480579,2,6,11
480580,2,28,20
480581,3,6,2
480582,3,1,4
480583,3,6,2
480584,2,6,1
480585,2,22,9
480586,3,5,19
480587,2,25,16
480588,2,21,7
480589,2,6,5
480590,2,27,1
480591,2,15,4
480592,2,19,19
480593,2,21,23
480594,3,5,20
480595,2,26,15
480596,3,3,16
480597,2,21,19
480598,2,14,3
480599,3,5,20
480600,3,4,9
480601,2,27,0
480602,3,2,2
480603,1,11,18
480604,3,6,15
480605,3,7,5
480606,2,1,17
480607,2,26,7
480608,2,5,2
480609,2,22,22
480610,2,17,4
480611,2,22,16
480612,3,1,20
480613,3,3,5
480614,2,27,1
480615,2,28,16
480616,3,3,22
480617,3,3,22
480618,2,26,3
480619,3,7,3
480620,3,7,20
480621,2,23,4
480622,2,22,21
480623,3,5,18
480624,2,22,0
480625,2,18,18
480626,3,8,4
480627,2,12,1
480628,2,19,1
480629,2,27,4
480630,2,10,23
480631,3,1,19
480632,3,3,17
480633,2,26,14
480634,3,3,10
480635,3,9,23
480636,2,5,17
480637,2,27,17
480638,3,7,7
480639,3,5,9
480640,2,25,1
480641,3,6,12
480642,2,24,11
480643,2,28,14
480644,3,3,7
480645,2,28,20
480646,3,6,9
480647,2,20,19
480648,3,5,21
480649,2,18,0
480650,3,10,21
480651,3,5,0
480652,3,4,1
480653,3,9,19
480654,3,11,1
480655,3,10,2
480656,2,13,13
480657,2,26,7
480658,2,25,18
480660,3,11,19
480661,3,12,20
480662,3,13,5
480663,3,6,22
480664,2,11,19
480665,2,12,23
480666,2,17,18
480667,3,13,3
480668,3,1,6
480669,3,14,2
480670,3,5,21
480671,3,5,3
480672,2,24,15
480673,3,2,17
480674,3,2,13
480675,3,8,23
480676,3,13,13
480677,3,4,18
480678,3,3,11
480680,3,11,10
480681,3,5,16
480683,2,20,2
480684,3,3,7
480685,2,14,1
480687,2,11,3
480688,2,11,9
480689,3,12,19
480690,3,13,15
480691,3,13,19
480692,3,13,13
480693,3,12,6
480694,3,5,17
480695,3,13,3
480696,2,25,20
480697,3,9,16
480698,3,6,11
480699,3,12,3
480700,3,12,23
480701,3,10,21
480702,3,13,13
480703,3,13,19
480704,3,10,23
480705,3,12,15
480706,3,5,10
480707,3,15,6
480708,3,5,15
480709,3,2,22
480710,3,15,2
480711,3,16,14
480713,3,16,19
480714,3,16,19
480715,2,27,7
480716,3,14,5
480717,2,7,0
480718,3,13,1
480719,3,12,19
480720,3,16,22
480721,3,2,20
480722,3,17,12
480723,3,1,12
480724,3,13,0
480725,2,9,10
480726,3,6,2
480727,3,18,6
480728,3,17,23
480729,2,10,23
480730,3,18,0
480732,3,9,17
480733,3,4,7
480734,2,20,9
480735,3,13,10
480736,3,5,2
480737,3,8,20
480738,3,13,21
480739,3,14,3
480740,3,16,16
480741,3,5,6
480742,3,20,1
480743,2,16,5
480744,1,6,20
480745,3,14,18
480746,3,4,14
480747,3,4,23
480748,3,10,17
480749,3,18,17
480750,3,20,6
480751,3,2,22
480752,3,13,5
480753,3,14,23
480754,3,18,0
480755,3,12,5
480756,3,14,2
480757,3,13,19
480758,3,17,22
480759,3,19,20
480760,3,18,23
480761,3,16,15
480762,3,21,0
480763,3,22,6
480764,3,9,22
480766,3,8,20
480767,3,14,15
480768,3,6,17
480769,3,17,18
480770,3,16,14
480771,3,13,11
480772,3,13,23
480773,3,16,7
480774,3,15,6
480775,3,12,22
480776,3,19,0
480777,3,21,2
480778,3,20,20
480779,3,19,15
480780,3,23,3
480781,3,15,23
480782,1,23,16
480783,3,19,2
480784,3,5,7
480785,2,26,21
480786,3,17,1
480787,3,23,8
480788,3,20,2
480789,3,17,18
480790,3,20,3
480791,3,22,0
480792,3,24,0
480793,3,13,1
480794,3,20,0
480795,3,15,0
480796,3,14,15
480797,3,23,16
480798,3,17,8
480799,3,4,23
480800,3,21,10
480801,3,21,8
480802,3,17,22
480803,3,18,1
480804,3,13,15
480805,3,25,2
480806,3,14,18
480807,3,22,11
480808,3,20,20
480809,3,26,16
480810,3,22,6
480811,3,26,4
480813,3,18,16
480814,3,23,2
480815,3,13,15
480816,3,20,20
480817,2,8,23
480818,3,26,7
480819,3,20,2
480820,3,22,7
480821,3,20,2
480822,3,20,5
480823,3,15,18
480824,3,20,21
480825,3,21,18
480826,3,21,23
480827,3,19,13
480828,3,27,6
480830,3,21,6
480831,3,27,16
480832,3,18,3
480833,3,28,0
480834,2,19,2
480835,3,8,14
480836,3,24,9
480837,3,18,16
480838,3,27,20
480839,3,28,8
480840,3,20,2
480841,3,20,1
480842,3,18,12
480843,3,19,4
480844,3,28,15
480845,3,27,10
480846,3,25,5
480848,3,9,19
480849,3,19,21
480850,3,23,17
480851,3,27,14
480852,3,29,2
480853,3,27,5
480854,3,24,11
480855,3,30,13
480856,3,25,18
480857,3,26,3
480858,4,1,2
480859,3,5,2
480860,3,27,20
480861,3,18,20
480862,2,15,13
480863,3,21,10
480864,3,20,3
480865,3,28,17
480866,3,13,17
480867,3,26,13
480868,3,25,14
480869,3,24,12
480870,3,22,22
480871,3,27,20
480872,4,2,5
480873,3,31,2
480874,3,24,10
480875,3,26,17
480876,3,30,20
480877,3,28,21
480878,3,24,9
480879,3,25,12
480880,3,2,3
480881,3,20,16
480882,3,25,17
480883,3,12,21
480885,3,28,23
480886,3,29,11
480889,3,23,17
480890,3,10,0
480891,3,29,15
480892,3,28,14
480893,3,31,20
480894,3,31,1
480895,4,4,2
480896,4,4,7
480897,2,20,4
480898,4,3,10
480899,3,29,22
480900,3,27,21
480901,3,25,23
480902,4,3,13
480903,4,5,22
480904,3,26,0
480905,3,29,14
480906,4,4,7
480907,3,26,17
480908,3,31,18
480909,3,1,21
480910,4,2,17
480911,3,30,2
480912,3,20,18
480913,3,27,18
480914,4,1,14
480915,4,1,12
480916,3,26,2
480917,2,17,19
480918,4,1,2
480919,4,1,23
480920,3,27,7
480921,3,26,21
480922,3,14,12
480923,3,25,20
480924,3,19,20
480925,3,15,17
480926,3,23,7
480927,3,27,17
480928,4,1,17
480929,4,2,18
480930,3,27,0
480932,3,31,2
480933,4,6,17
480934,4,2,20
480935,3,27,3
480936,3,31,0
480937,4,1,6
480938,4,1,22
480939,4,2,22
480940,4,6,4
480941,4,1,22
480942,4,2,20
480943,2,24,5
480944,4,2,1
480945,4,1,18
480946,3,31,8
480947,3,31,6
480948,3,30,20
480949,4,7,5
480950,4,9,12
480951,4,4,2
480952,4,5,17
480953,4,8,12
480954,3,25,17
480955,4,6,20
480956,3,13,22
480957,4,5,22
480958,4,1,3
480959,4,2,11
480960,4,2,6
480961,4,4,21
480962,4,2,2
480963,4,2,0
480964,3,26,20
480965,4,2,18
480966,4,7,1
480967,4,10,0
480968,4,3,13
480969,4,8,6
480970,4,1,17
480971,4,5,6
480972,4,5,20
480973,4,7,22
480974,3,27,20
480975,3,19,20
480976,3,23,0
480977,4,10,22
480978,4,6,2
480979,4,2,20
480980,4,6,10
480981,4,10,5
480982,1,9,2
480983,3,31,15
480984,4,2,21
480985,3,31,18
480986,4,4,16
480987,4,9,21
480988,3,26,14
480989,4,11,21
480991,4,2,19
480992,3,29,21
480993,4,11,8
480994,4,4,17
480995,4,9,21
480996,4,6,0
480997,4,8,5
480998,4,1,11
480999,4,11,16
481001,4,5,19
481002,4,9,19
481003,4,9,11
481004,4,9,14
481005,4,9,7
481006,4,9,1
481007,4,10,17
481008,4,13,16
481009,4,9,3
481011,4,13,21
481012,3,25,12
481013,4,4,6
481014,4,9,16
481015,4,14,3
481016,4,10,8
481017,4,8,15
481018,3,5,21
481019,4,2,23
481020,3,8,7
481022,3,24,16
481023,4,1,1
481024,3,15,20
481026,4,11,20
481027,4,7,17
481028,3,24,2
481029,4,9,0
481030,2,18,15
481031,4,7,9
481032,4,5,6
481033,4,9,1
481034,4,17,21
481035,4,17,2
481037,4,12,23
481038,4,11,10
481039,4,16,20
481040,4,10,2
481041,3,20,16
481042,4,2,20
481043,4,9,15
481044,4,11,15
481045,3,23,7
481046,4,13,17
481047,4,5,7
481048,4,16,20
481049,4,2,11
481050,4,16,23
481051,4,10,15
481052,4,9,21
481053,4,15,23
481054,4,10,0
481055,4,18,21
481056,3,18,22
481057,4,13,9
481058,4,3,8
481059,4,10,0
481060,3,27,3
481061,4,16,22
481062,4,20,2
481063,4,20,1
481064,4,14,20
481065,4,13,3
481066,4,19,0
481067,4,11,6
481068,4,19,21
481069,4,15,13
481070,4,20,11
481071,4,2,18
481073,4,17,13
481074,4,13,3
481075,4,20,18
481076,4,9,22
481077,4,16,16
481078,4,9,6
481079,4,15,0
481081,4,16,20
481082,4,17,3
481083,4,17,15
481084,4,16,9
481085,4,15,18
481086,4,22,17
481087,4,3,1
481088,4,16,22
481089,4,23,2
481090,4,23,3
481091,4,13,23
481092,4,8,17
481093,4,10,2
481094,4,23,2
481096,4,19,11
481097,4,19,19
481098,4,21,4
481099,4,8,6
481100,4,23,3
481101,4,18,11
481102,4,15,17
481103,3,25,5
481104,4,15,20
481105,4,14,13
481106,4,10,3
481107,4,25,5
481108,4,13,21
481109,4,7,9
481110,4,13,6
481111,4,26,6
481112,4,18,9
481113,3,13,22
481114,4,17,15
481115,4,14,21
481116,4,25,16
481117,4,15,1
481118,1,2,20
481119,4,21,5
481120,4,18,23
481122,4,26,7
481123,4,18,16
481124,4,2,0
481125,4,8,6
481126,4,13,14
481127,4,11,21
481128,4,16,10
481129,4,20,2
481130,4,7,17
481132,4,27,0
481133,4,23,11
481134,4,23,8
481135,4,20,12
481136,4,27,9
481137,4,1,11
481138,4,22,11
481139,4,21,19
481140,4,25,7
481141,4,18,12
481142,4,17,3
481143,1,14,22
481144,4,2,6
481145,3,31,19
481146,4,28,2
481147,4,21,20
481148,4,21,10
481149,4,26,12
481150,4,29,11
481151,3,16,6
481152,3,26,11
481153,4,23,10
481154,4,13,14
481155,4,7,16
481156,4,30,4
481157,4,10,2
481158,4,25,23
481159,4,24,16
481160,4,30,23
481161,4,27,16
481162,4,18,15
481163,4,10,11
481164,4,24,23
481165,4,13,0
481166,4,21,23
481167,2,26,17
481168,3,28,11
481169,4,21,4
481170,4,22,7
481171,4,17,21
481172,4,30,19
481173,4,24,6
481174,4,22,21
481175,4,20,12
481176,4,26,0
481177,5,1,3
481178,5,2,7
481179,4,14,14
481180,3,21,15
481181,4,27,7
481182,5,1,17
481183,4,14,11
481184,4,14,6
481186,4,24,22
481187,4,17,0
481188,4,26,19
481189,3,1,19
481190,4,29,6
481191,4,24,1
481192,4,22,19
481193,4,20,15
481194,4,29,14
481195,4,29,23
481196,4,21,7
481197,4,21,8
481198,4,28,9
481199,4,22,8
481200,4,25,16
481201,4,29,21
481202,4,28,20
481203,4,25,22
481204,4,15,19
481205,4,28,17
481206,5,1,23
481207,4,30,19
481208,4,29,16
481209,5,2,18
481210,4,30,13
481211,5,4,20
481212,4,24,20
481213,4,24,21
481214,4,16,1
481215,3,23,3
481216,5,2,23
481217,4,28,10
481218,4,29,5
481219,4,17,17
481220,5,7,1
481221,5,6,20
481222,5,1,2
481223,4,26,18
481225,4,25,1
481226,5,4,23
481227,5,4,2
481228,5,1,1
481229,5,6,11
481230,4,28,19
481231,5,1,23
481232,5,2,4
481233,4,25,11
481234,4,28,11
481235,5,6,0
481236,4,27,11
481237,4,28,14
481238,4,30,21
481240,5,3,2
481241,5,8,0
481242,4,4,18
481243,4,26,4
481244,3,20,22
481245,4,30,13
481246,4,29,23
481247,5,1,1
481248,5,7,5
481249,4,3,0
481250,5,7,18
481251,5,4,8
481252,5,2,21
481253,5,6,20
481254,4,30,12
481255,4,20,16
481256,5,3,13
481257,5,7,19
481258,4,12,16
481259,5,5,23
481260,5,6,1
481261,3,30,8
481262,4,29,2
481263,5,3,11
481264,5,2,8
481265,4,20,14
481266,4,24,22
481267,5,8,18
481268,5,6,0
481269,4,12,17
481270,4,21,6
481271,4,22,17
481272,5,4,3
481273,5,8,0
481274,3,12,16
481275,5,4,19
481276,5,9,8
481277,5,3,13
481278,5,7,10
481279,5,10,21
481280,4,19,21
481281,5,4,22
481282,5,2,21
481283,5,11,19
481284,5,11,10
481285,5,9,16
481286,5,2,23
481287,5,5,16
481288,4,24,1
481289,4,8,19
481290,5,7,6
481291,5,7,14
481292,4,26,23
481293,5,11,18
481294,5,9,21
481295,5,10,23
481296,5,8,17
481297,5,11,16
481298,4,29,10
481299,4,29,21
481300,5,12,20
481301,3,27,19
481302,5,8,19
481303,5,10,1
481304,5,13,5
481305,5,2,23
481306,5,15,12
481307,5,15,21
481308,5,6,1
481309,4,25,2
481310,5,13,13
481311,4,24,7
481312,5,13,12
481313,5,14,19
481314,5,13,23
481315,5,14,6
481316,5,11,18
481317,5,7,2
481318,5,8,0
481319,5,4,1
481320,5,15,18
481321,5,10,21
481322,5,16,8
481324,4,30,15
481325,4,25,1
481326,4,28,22
481327,4,15,2
481328,5,11,13
481329,4,4,17
481330,4,30,21
481331,5,11,10
481332,5,7,16
481333,4,30,2
481335,5,3,7
481336,5,6,16
481337,5,16,3
481338,5,7,7
481339,5,8,10
481340,5,15,1
481341,5,15,21
481342,5,11,12
481343,5,5,17
481344,5,7,5
481345,4,23,22
481346,4,28,8
481347,5,11,18
481348,5,13,16
481349,5,14,23
481350,5,18,5
481351,5,11,22
481352,5,18,2
481353,5,18,3
481354,5,10,1
481355,5,12,23
481356,5,15,18
481357,5,8,15
481358,5,7,8
481359,5,8,2
481360,5,7,17
481361,5,5,10
481362,5,14,20
481363,5,11,10
481364,5,19,23
481365,5,20,0
481366,5,14,6
481367,4,30,21
481368,4,21,6
481369,5,9,21
481370,5,12,14
481371,5,15,7
481372,5,7,19
481373,4,29,15
481374,5,17,16
481375,5,21,2
481376,5,7,18
481377,5,14,19
481378,5,7,16
481379,5,15,21
481380,5,20,23
481381,5,16,13
481382,5,10,5
481383,5,12,2
481384,5,21,22
481385,4,20,17
481386,5,9,15
481387,5,15,13
481388,5,16,23
481389,5,16,0
481390,5,12,7
481391,5,22,0
481392,5,16,6
481393,5,14,10
481394,5,20,12
481396,5,21,19
481397,5,19,2
481398,5,21,1
481399,5,20,11
481400,5,15,11
481401,5,20,21
481402,5,23,20
481403,5,18,6
481404,5,21,5
481405,5,19,16
481406,4,1,23
481407,4,22,21
481408,5,10,18
481409,5,16,21
481410,5,20,10
481411,5,22,23
481412,5,23,5
481413,5,13,22
481416,5,21,12
481417,5,14,22
481418,5,22,17
481419,5,1,20
481420,5,5,9
481421,5,13,21
481422,5,20,0
481423,5,21,1
481424,5,21,12
481425,5,21,21
481426,5,21,16
481427,5,19,15
481428,5,14,10
481429,5,6,8
481430,5,20,16
481431,5,13,0
481432,5,18,11
481433,5,24,16
481434,5,21,6
481435,5,14,22
481436,5,24,17
481437,5,18,9
481438,5,23,17
481439,5,22,11
481440,5,20,19
481441,5,23,6
481442,5,24,9
481443,5,26,5
481444,4,30,2
481445,5,26,5
481446,5,22,22
481447,4,22,20
481448,5,17,3
481450,5,25,0
481451,5,20,21
481452,5,21,0
481453,5,27,22
481454,5,19,15
481455,5,24,15
481456,5,23,17
481457,5,20,3
481458,4,22,10
481460,5,19,22
481461,5,25,7
481463,5,14,15
481464,5,12,21
481465,5,22,3
481466,5,28,21
481467,5,12,11
481468,5,19,6
481469,5,25,16
481470,5,15,2
481471,5,29,19
481472,4,19,2
481473,5,29,9
481474,5,16,22
481475,5,21,11
481476,4,22,19
481477,5,27,19
481478,5,26,19
481479,5,23,5
481480,5,31,6
481481,5,8,8
481482,5,26,4
481483,5,28,5
481484,5,22,21
481485,5,24,1
481486,5,11,21
481487,5,24,0
481488,5,31,11
481490,5,6,0
481491,5,25,12
481492,5,25,12
481493,5,30,19
481494,5,29,16
481495,5,24,18
481496,4,26,8
481497,5,23,21
481498,5,26,5
481499,5,30,6
481500,5,29,21
481501,5,30,22
481502,5,29,6
481503,5,29,22
481504,5,29,2
481505,5,15,2
481506,5,29,19
481507,5,21,6
481508,5,27,21
481509,5,12,23
481510,5,17,19
481511,5,25,21
481512,5,29,19
481513,5,28,20
481514,5,31,15
481515,5,9,4
481516,5,24,13
481517,5,27,1
481518,6,1,15
481519,6,2,13
481520,5,27,5
481521,5,31,14
481522,5,28,2
481523,5,25,9
481524,5,28,8
481525,6,4,4
481526,5,4,9
481527,5,7,11
481528,5,12,13
481529,5,29,2
481530,5,20,14
481531,5,26,15
481532,5,5,22
481533,5,16,22
481534,5,29,5
481535,6,1,13
481536,5,30,18
481537,5,29,2
481538,5,31,6
481539,5,30,21
481540,5,29,19
481541,6,4,20
481542,6,2,14
481543,6,5,15
481544,5,28,1
481545,6,3,19
481546,6,4,20
481547,5,2,22
481548,6,2,16
481549,5,27,19
481550,5,11,12
481551,5,15,1
481552,5,14,20
481553,5,25,19
481554,5,7,23
481555,6,4,16
481556,5,20,0
481557,6,1,12
481558,5,26,21
481559,5,20,4
481560,5,30,2
481561,5,26,13
481562,5,31,13
481563,5,30,2
481564,6,6,23
481565,6,5,21
481566,6,6,10
481567,5,29,21
481568,5,30,21
481569,6,1,15
481570,6,7,9
481571,5,18,1
481573,6,6,2
481574,5,29,12
481575,6,5,21
481576,6,2,21
481577,6,6,13
481578,6,7,9
481579,4,13,9
481580,6,5,1
481581,6,7,10
481582,5,30,2
481583,6,7,19
481584,5,30,6
481585,6,2,21
481586,6,2,21
481587,6,4,23
481588,6,1,20
481589,6,8,2
481590,6,7,8
481591,5,30,23
481592,6,2,0
481593,6,10,21
481594,6,2,21
481595,6,9,21
481596,6,7,18
481597,6,5,1
481598,5,28,15
481599,6,11,8
481600,5,31,15
481601,6,11,20
481602,6,9,22
481603,6,4,19
481604,3,25,12
481605,6,5,1
481606,6,4,21
481607,6,5,7
481608,6,11,7
481609,5,31,3
481610,6,11,0
481611,6,5,2
481612,6,1,12
481613,6,12,13
481614,5,16,16
481615,6,7,1
481616,6,5,2
481617,6,2,8
481619,6,5,1
481620,6,6,23
481621,5,31,14
481622,5,25,6
481623,5,21,14
481624,6,9,13
481625,6,8,17
481626,6,5,22
481627,6,7,4
481628,5,30,19
481629,6,5,7
481630,5,27,12
481632,6,12,4
481633,5,18,12
481634,5,29,19
481635,5,19,17
481636,6,5,18
481637,6,10,20
481638,6,7,4
481639,6,5,16
481640,6,10,21
481641,6,5,14
481642,6,14,14
481643,6,11,17
481644,5,13,2
481645,6,10,0
481646,6,15,8
481647,5,21,2
481648,6,11,5
481649,6,10,7
481650,6,13,0
481651,6,7,5
481652,6,4,12
481653,6,15,6
481654,6,12,18
481655,6,6,15
481656,6,9,6
481657,6,12,2
481658,6,16,11
481659,6,16,10
481660,6,17,1
481661,5,20,6
481662,6,11,3
481663,6,14,5
481664,6,12,0
481665,6,11,2
481666,6,18,16
481667,6,18,16
481668,6,8,17
481669,6,5,2
481670,6,11,7
481671,6,14,0
481672,6,14,2
481673,6,13,23
481674,6,18,0
481675,6,8,23
481676,6,11,13
481677,6,16,0
481678,6,8,5
481679,6,10,17
481680,5,19,9
481681,5,29,10
481683,6,12,14
481684,6,17,12
481685,6,15,22
481686,6,12,1
481687,6,11,22
481688,6,19,14
481689,6,4,11
481690,6,20,12
481691,6,2,3
481692,6,20,2
481693,6,5,4
481694,6,15,14
481695,5,29,5
481696,6,16,15
481697,6,19,6
481698,6,14,9
481699,6,16,10
481700,6,16,18
481701,6,18,17
481702,6,15,22
481703,6,10,16
481704,6,18,2
481705,6,18,0
481706,4,26,15
481708,6,14,11
481709,6,5,3
481710,6,20,5
481711,5,22,3
481714,6,17,8
481715,6,21,21
481716,6,15,5
481717,6,19,16
481718,6,7,16
481719,6,13,1
481720,6,18,18
481721,6,7,17
481722,6,19,2
481723,6,9,12
481724,6,18,2
481725,5,26,23
481726,6,14,7
481727,6,2,20
481728,6,10,0
481729,6,3,1
481730,6,18,22
481732,6,20,22
481734,6,13,15
481735,6,19,5
481736,6,20,0
481737,6,15,17
481738,6,8,15
481741,6,8,22
481742,6,11,16
481743,6,23,11
481744,6,12,22
481745,6,12,5
481746,6,22,20
481747,5,11,6
481748,6,17,6
481749,6,15,5
481750,6,19,22
481751,6,20,21
481752,6,16,5
481753,6,17,11
481754,6,16,23
481755,6,15,21
481756,6,19,1
481757,6,1,22
481759,6,15,5
481760,6,17,14
481762,6,25,1
481763,6,18,10
481764,6,22,21
481765,6,19,3
481766,6,13,0
481767,6,26,17
481768,6,23,22
481769,6,13,2
481770,5,15,0
481771,5,28,1
481772,6,24,17
481773,6,21,21
481774,6,13,17
481775,6,10,9
481776,6,22,21
481777,6,16,16
481778,6,13,10
481779,6,2,12
481780,6,23,4
481781,6,25,12
481782,3,17,3
481783,6,23,16
481784,6,14,13
481785,6,24,2
481786,6,21,2
481787,6,22,4
481788,4,15,18
481789,6,18,18
481790,6,3,16
481791,6,18,2
481792,6,27,1
481793,6,18,1
481794,6,26,22
481795,6,9,3
481796,6,13,1
481797,6,16,7
481798,5,28,2
481799,6,15,21
481800,6,25,23
481801,6,27,1
481802,6,13,12
481804,6,21,13
481805,5,12,22
481806,6,24,3
481807,6,10,22
481808,6,23,2
481809,6,19,17
481810,6,24,12
481811,6,27,1
481812,6,5,13
481813,6,14,15
481814,6,23,22
481815,6,26,1
481816,6,21,16
481817,6,26,4
481818,6,25,20
481819,5,31,13
481820,6,22,15
481822,6,26,14
481823,6,26,19
481824,6,29,16
481825,6,26,11
481826,6,25,3
481827,6,15,16
481828,6,23,17
481829,5,16,17
481830,6,16,23
481833,6,11,3
481834,5,31,23
481835,6,29,3
481836,6,20,1
481837,6,13,9
481838,6,21,9
481839,6,28,22
481840,6,23,0
481841,6,21,10
481843,6,30,8
481844,6,16,15
481845,6,22,18
481846,6,30,22
481847,6,11,22
481848,6,18,2
481849,6,22,1
481850,6,28,21
481851,7,3,7
481852,6,18,2
481853,7,2,10
481854,6,30,5
481855,6,20,16
481856,7,3,3
481857,6,25,12
481858,6,23,13
481859,7,4,2
481860,7,4,0
481861,6,30,23
481862,6,25,23
481863,6,24,19
481864,6,22,16
481865,6,17,12
481866,6,27,4
481867,6,7,0
481868,6,27,17
481869,6,19,4
481870,6,26,9
481871,6,18,10
481872,6,28,23
481873,6,26,7
481874,6,15,17
481875,6,18,1
481876,6,28,10
481877,5,30,22
481878,6,17,10
481879,7,1,23
481880,7,5,15
481881,6,24,2
481882,6,28,4
481883,6,27,19
481884,6,21,18
481885,6,20,23
481886,6,29,23
481887,6,25,5
481888,7,4,18
481889,7,4,21
481890,7,4,13
481891,7,1,14
481892,6,30,12
481893,7,6,21
481894,7,1,23
481895,6,27,21
481896,7,5,6
481897,6,13,1
481898,7,4,23
481899,7,1,7
481900,6,26,0
481901,6,29,18
481902,6,25,21
481903,6,16,11
481904,7,5,18
481905,7,1,20
481906,6,25,6
481907,6,25,0
481908,6,6,14
481909,6,29,6
481910,6,16,13
481911,6,26,1
481912,6,16,23
481913,6,30,4
481914,6,6,13
481915,7,4,2
481916,6,24,10
481917,6,29,4
481918,6,22,15
481919,7,7,10
481920,5,25,0
481921,7,1,15
481922,7,6,0
481923,6,11,3
481924,7,10,23
481925,7,4,0
481926,7,1,4
481927,7,10,3
481928,6,27,0
481929,7,3,21
481930,5,19,7
481931,7,3,2
481932,7,6,15
481933,7,5,22
481934,7,10,19
481935,7,11,2
481937,7,11,13
481938,7,2,11
481939,6,30,23
481940,7,9,17
481941,7,10,4
481942,7,3,17
481943,6,11,22
481944,7,9,19
481945,6,10,7
481946,7,5,17
481947,7,8,2
481948,7,12,5
481949,6,20,16
481950,7,2,22
481951,7,5,15
481952,6,4,2
481953,6,25,22
481954,7,9,23
481955,7,5,8
481957,7,12,9
481958,7,10,6
481959,7,12,12
481960,7,8,15
481961,7,4,20
481962,7,1,19
481963,7,10,2
481964,7,10,1
481965,6,29,18
481966,7,6,11
481967,7,10,0
481968,7,12,2
481969,7,10,23
481970,7,3,22
481971,7,1,2
481972,7,7,22
481973,3,23,21
481974,7,3,6
481975,7,6,15
481976,7,14,21
481977,7,14,14
481978,7,8,2
481979,7,6,6
481980,7,7,22
481981,6,29,11
481982,7,14,22
481983,6,25,13
481984,7,10,5
481985,7,10,19
481986,7,16,2
481987,7,16,2
481988,7,16,0
481989,7,10,2
481990,7,3,8
481991,7,6,12
481992,7,12,20
481993,7,17,13
481994,7,4,21
481995,6,30,7
481996,7,6,18
481998,7,17,15
481999,5,23,16
482000,7,4,22
482001,7,17,1
482002,6,30,8
482003,7,11,6
482004,7,16,1
482005,7,10,23
482006,7,6,6
482007,7,13,7
482008,7,2,20
482009,7,9,23
482010,7,16,19
482012,7,17,1
482013,5,4,21
482014,7,9,10
482015,7,12,22
482016,7,13,22
482017,6,29,7
482018,7,13,22
482019,7,9,23
482020,7,12,4
482022,6,25,3
482023,7,9,1
482024,7,16,21
482025,7,16,6
482026,7,12,19
482027,7,7,15
482028,7,18,6
482029,7,18,21
482030,7,10,23
482032,7,17,1
482033,6,2,17
482034,7,13,21
482035,7,15,17
482036,7,17,13
482038,3,14,0
482039,7,20,5
482040,7,6,16
482041,7,7,20
482042,7,7,20
482043,7,7,15
482044,7,11,0
482045,7,16,23
482046,7,22,2
482047,7,14,0
482048,7,19,22
482049,7,18,4
482050,7,9,20
482051,7,18,13
482053,7,21,11
482054,7,18,1
482055,6,26,15
482056,7,3,22
482057,7,1,22
482058,7,13,1
482059,6,20,13
482060,7,18,19
482061,7,18,0
482062,7,11,21
482063,7,13,7
482064,7,16,12
482065,7,18,13
482066,7,20,10
482067,7,7,18
482068,7,22,5
482070,7,20,21
482071,7,17,23
482072,7,22,6
482073,7,5,21
482074,7,16,0
482075,7,5,20
482076,7,18,7
482077,7,19,22
482078,7,16,23
482079,7,22,21
482080,7,25,5
482081,4,23,12
482082,7,10,17
482083,7,23,6
482084,7,25,8
482085,7,1,2
482086,7,18,1
482087,7,22,14
482088,7,20,7
482089,7,24,21
482090,7,17,3
482091,7,17,14
482092,4,9,19
482093,7,23,22
482094,7,7,21
482095,7,20,17
482096,7,22,19
482097,7,24,17
482098,7,23,21
482099,7,13,19
482100,7,24,9
482101,7,24,2
482102,7,13,1
482103,7,20,13
482104,7,27,0
482105,7,24,0
482106,7,6,10
482108,7,24,19
482110,7,20,17
482111,7,25,6
482112,7,22,10
482113,7,23,2
482114,7,20,22
482115,7,15,1
482116,7,9,18
482117,7,26,9
482118,4,8,20
482119,7,21,18
482120,7,10,19
482121,7,23,3
482122,5,19,8
482123,7,10,19
482124,7,13,11
482125,7,15,13
482126,7,18,16
482127,7,22,22
482128,7,21,3
482129,7,16,22
482130,7,28,7
482131,6,16,22
482132,7,22,11
482133,7,25,16
482134,7,29,23
482135,7,26,6
482136,7,28,11
482137,7,23,13
482138,7,22,20
482139,7,30,4
482140,7,10,7
482141,7,23,7
482142,7,8,21
482143,7,16,0
482144,7,31,5
482145,7,17,6
482146,7,26,9
482147,7,4,1
482148,7,26,21
482149,7,29,9
482151,7,21,23
482152,7,25,16
482153,7,26,15
482154,7,24,12
482155,7,26,9
482156,7,20,16
482157,7,29,7
482158,7,2,2
482159,7,21,20
482160,7,31,0
482161,6,5,0
482162,7,22,5
482163,7,16,17
482164,7,31,17
482165,7,22,22
482166,7,25,5
